Place,Time,Marking
LOOP(Q16),62.69,16
SENDING PACKET(1),62.69,243
PACKET CHECK(0),62.71,19
LOOP(Q11),62.71,19
SENDING PACKET(0),62.71,224
ACK CHECK(0),62.77,1
LOOP(Q13),62.77,1
SENDING ACK(0),62.77,22
ACK CHECK(1),62.79,89
LOOP(Q18),62.79,4
SENDING ACK(1),62.79,1
PACKET CHECK(1),62.85,29
LOOP(Q16),62.85,17
SENDING PACKET(1),62.85,242
SENDING PACKET(1),62.89,243
IDLE(1),62.89,16
PACKET CHECK(0),62.91,20
LOOP(Q11),62.91,20
SENDING PACKET(0),62.91,223
PACKET CHECK(1),62.92,30
LOOP(Q16),62.92,18
SENDING PACKET(1),62.92,242
ACK CHECK(1),62.94,90
LOOP(Q18),62.94,5
SENDING ACK(1),62.94,0
SENDING PACKET(0),62.96,224
LOOP(Q11),62.96,19
PACKET CHECK(0),62.97,21
LOOP(Q11),62.97,20
SENDING PACKET(0),62.97,223
SENDING PACKET(0),63.15,224
LOOP(Q13),63.15,0
IDLE(0),63.16,2
SENDING PACKET(0),63.18,225
IDLE(0),63.18,1
PACKET CHECK(1),63.21,31
LOOP(Q16),63.21,19
SENDING PACKET(1),63.21,241
SENDING PACKET(1),63.24,242
LOOP(Q16),63.24,18
SENDING ACK(0),63.3,23
PACKET CHECK(0),63.3,20
SENDING ACK(0),63.41,24
PACKET CHECK(0),63.41,19
SENDING PACKET(1),63.52,243
LOOP(Q16),63.52,17
SENDING PACKET(0),63.6,226
IDLE(0),63.6,0
ACK CHECK(0),63.6,2
LOOP(Q13),63.6,1
SENDING ACK(0),63.6,23
SENDING PACKET(0),63.62,227
LOOP(Q11),63.62,19
IDLE(1),63.62,17
ACK CHECK(0),63.62,1
IDLE(0),63.63,1
IDLE(1),63.7,18
ACK CHECK(0),63.7,0
SENDING ACK(1),63.77,1
PACKET CHECK(1),63.77,30
SENDING PACKET(1),63.81,244
SENDING PACKET(1),63.81,245
LOOP(Q18),63.81,4
PACKET CHECK(0),63.81,20
LOOP(Q11),63.81,20
SENDING PACKET(0),63.81,226
SENDING PACKET(0),63.96,227
IDLE(0),63.96,0
IDLE(0),64.13,1
ACK CHECK(1),64.16,91
LOOP(Q18),64.16,5
SENDING ACK(1),64.16,0
SENDING PACKET(1),64.25,246
SENDING PACKET(1),64.25,247
LOOP(Q18),64.25,4
PACKET CHECK(1),64.28,31
LOOP(Q16),64.28,18
SENDING PACKET(1),64.28,246
PACKET CHECK(0),64.46,21
LOOP(Q11),64.46,21
SENDING PACKET(0),64.46,226
SENDING PACKET(1),64.46,247
SENDING PACKET(1),64.46,248
LOOP(Q18),64.46,3
SENDING ACK(0),64.5,24
PACKET CHECK(0),64.5,20
SENDING PACKET(1),64.5,249
SENDING PACKET(1),64.5,250
LOOP(Q18),64.5,2
PACKET CHECK(0),64.52,21
LOOP(Q11),64.52,22
SENDING PACKET(0),64.52,225
ACK CHECK(0),64.55,1
LOOP(Q13),64.55,2
SENDING ACK(0),64.55,23
SENDING PACKET(0),64.61,226
LOOP(Q11),64.61,21
SENDING PACKET(1),64.63,251
SENDING PACKET(1),64.63,252
LOOP(Q18),64.63,1
SENDING PACKET(0),64.67,227
LOOP(Q13),64.67,1
IDLE(1),64.71,19
ACK CHECK(0),64.71,0
SENDING PACKET(1),64.84,253
LOOP(Q16),64.84,17
SENDING PACKET(0),64.87,228
LOOP(Q11),64.87,20
SENDING PACKET(1),64.9,254
LOOP(Q16),64.9,16
IDLE(0),64.9,2
PACKET CHECK(1),64.96,32
LOOP(Q16),64.96,17
SENDING PACKET(1),64.96,253
SENDING PACKET(1),65.05,254
IDLE(1),65.05,18
SENDING PACKET(0),65.06,229
LOOP(Q13),65.06,0
PACKET CHECK(0),65.09,22
LOOP(Q11),65.09,21
SENDING PACKET(0),65.09,228
IDLE(0),65.12,3
IDLE(0),65.14,4
PACKET CHECK(0),65.23,23
LOOP(Q11),65.23,22
SENDING PACKET(0),65.23,227
SENDING PACKET(0),65.25,228
LOOP(Q11),65.25,21
SENDING PACKET(1),65.29,255
IDLE(1),65.29,17
SENDING PACKET(1),65.29,256
SENDING PACKET(1),65.29,257
LOOP(Q18),65.29,0
SENDING PACKET(1),65.35,258
IDLE(1),65.35,16
PACKET CHECK(0),65.49,24
LOOP(Q11),65.49,22
SENDING PACKET(0),65.49,227
SENDING PACKET(1),65.55,259
LOOP(Q16),65.55,16
SENDING PACKET(0),65.75,228
LOOP(Q11),65.75,21
ACK CHECK(0),65.8,1
LOOP(Q13),65.8,1
SENDING ACK(0),65.8,22
SENDING PACKET(1),65.83,260
LOOP(Q16),65.83,15
SENDING ACK(0),65.95,23
PACKET CHECK(0),65.95,23
SENDING PACKET(0),65.95,229
IDLE(0),65.95,3
SENDING PACKET(1),65.97,261
IDLE(1),65.97,15
SENDING ACK(1),66.0,1
PACKET CHECK(1),66.0,31
PACKET CHECK(1),66.01,32
LOOP(Q16),66.01,16
SENDING PACKET(1),66.01,260
SENDING PACKET(1),66.04,261
LOOP(Q16),66.04,15
SENDING PACKET(0),66.05,230
IDLE(0),66.05,2
IDLE(0),66.09,3
SENDING PACKET(1),66.09,262
IDLE(1),66.09,14
SENDING PACKET(0),66.15,231
LOOP(Q11),66.15,20
PACKET CHECK(0),66.16,24
LOOP(Q11),66.16,21
SENDING PACKET(0),66.16,230
SENDING PACKET(1),66.19,263
IDLE(1),66.19,13
ACK CHECK(0),66.25,2
LOOP(Q13),66.25,2
SENDING ACK(0),66.25,22
SENDING PACKET(1),66.3,264
LOOP(Q16),66.3,14
SENDING PACKET(0),66.35,231
IDLE(0),66.35,2
IDLE(0),66.35,3
SENDING PACKET(0),66.37,232
LOOP(Q13),66.37,1
ACK CHECK(1),66.4,92
LOOP(Q18),66.4,1
SENDING ACK(1),66.4,0
PACKET CHECK(1),66.44,33
LOOP(Q16),66.44,15
SENDING PACKET(1),66.44,263
IDLE(1),66.55,14
ACK CHECK(0),66.55,1
SENDING ACK(1),66.69,1
PACKET CHECK(1),66.69,32
SENDING PACKET(0),66.7,233
LOOP(Q13),66.7,0
SENDING ACK(1),66.73,2
PACKET CHECK(1),66.73,31
SENDING ACK(1),66.76,3
PACKET CHECK(1),66.76,30
SENDING PACKET(1),66.8,264
SENDING PACKET(1),66.8,265
LOOP(Q18),66.8,0
PACKET CHECK(1),66.83,31
LOOP(Q16),66.83,16
SENDING PACKET(1),66.83,264
SENDING ACK(0),66.86,23
PACKET CHECK(0),66.86,23
IDLE(0),66.9,4
IDLE(1),66.94,15
ACK CHECK(0),66.94,0
SENDING PACKET(0),66.96,234
IDLE(0),66.96,3
SENDING PACKET(0),66.96,235
IDLE(0),66.96,2
ACK CHECK(1),66.98,93
LOOP(Q18),66.98,1
SENDING ACK(1),66.98,2
SENDING PACKET(1),67.02,265
LOOP(Q16),67.02,15
IDLE(0),67.06,3
ACK CHECK(0),67.11,1
LOOP(Q13),67.11,1
SENDING ACK(0),67.11,22
SENDING PACKET(0),67.12,236
LOOP(Q13),67.12,0
SENDING ACK(1),67.22,3
PACKET CHECK(1),67.22,30
SENDING PACKET(1),67.27,266
SENDING PACKET(1),67.27,267
LOOP(Q18),67.27,0
IDLE(1),67.31,16
ACK CHECK(0),67.31,0
SENDING PACKET(1),67.54,268
LOOP(Q16),67.54,14
SENDING PACKET(1),67.57,269
IDLE(1),67.57,15
SENDING PACKET(0),67.58,237
IDLE(0),67.58,2
SENDING PACKET(0),67.58,238
IDLE(0),67.58,1
SENDING ACK(0),67.65,23
PACKET CHECK(0),67.65,22
PACKET CHECK(1),67.67,31
LOOP(Q16),67.67,15
SENDING PACKET(1),67.67,268
SENDING ACK(1),67.67,4
PACKET CHECK(1),67.67,30
IDLE(0),67.69,2
ACK CHECK(0),67.7,1
LOOP(Q13),67.7,1
SENDING ACK(0),67.7,22
SENDING PACKET(1),67.73,269
LOOP(Q16),67.73,14
SENDING PACKET(1),67.79,270
LOOP(Q16),67.79,13
ACK CHECK(0),67.9,2
LOOP(Q13),67.9,2
SENDING ACK(0),67.9,21
IDLE(0),67.94,3
SENDING PACKET(0),68.07,239
IDLE(0),68.07,2
SENDING PACKET(0),68.08,240
LOOP(Q11),68.08,20
SENDING PACKET(1),68.13,271
LOOP(Q16),68.13,12
ACK CHECK(0),68.13,3
LOOP(Q13),68.13,3
SENDING ACK(0),68.13,20
IDLE(1),68.15,16
ACK CHECK(0),68.15,2
SENDING PACKET(0),68.15,241
LOOP(Q13),68.15,2
PACKET CHECK(0),68.21,23
LOOP(Q11),68.21,21
SENDING PACKET(0),68.21,240
ACK CHECK(0),68.23,3
LOOP(Q13),68.23,3
SENDING ACK(0),68.23,19
SENDING ACK(1),68.28,5
PACKET CHECK(1),68.28,29
SENDING PACKET(0),68.28,241
LOOP(Q13),68.28,2
SENDING PACKET(1),68.35,272
IDLE(1),68.35,15
SENDING PACKET(1),68.35,273
LOOP(Q16),68.35,11
SENDING PACKET(0),68.37,242
LOOP(Q11),68.37,20
ACK CHECK(1),68.38,94
LOOP(Q18),68.38,1
SENDING ACK(1),68.38,4
IDLE(0),68.4,3
SENDING ACK(1),68.42,5
PACKET CHECK(1),68.42,28
IDLE(0),68.43,4
SENDING ACK(0),68.44,20
PACKET CHECK(0),68.44,22
PACKET CHECK(1),68.45,29
LOOP(Q16),68.45,12
SENDING PACKET(1),68.45,272
SENDING PACKET(1),68.49,273
IDLE(1),68.49,14
SENDING PACKET(1),68.51,274
IDLE(1),68.51,13
SENDING PACKET(1),68.53,275
SENDING PACKET(1),68.53,276
LOOP(Q18),68.53,0
SENDING ACK(1),68.53,6
PACKET CHECK(1),68.53,28
ACK CHECK(0),68.55,4
LOOP(Q13),68.55,3
SENDING ACK(0),68.55,19
ACK CHECK(0),68.7,5
LOOP(Q13),68.7,4
SENDING ACK(0),68.7,18
PACKET CHECK(1),68.71,29
LOOP(Q16),68.71,13
SENDING PACKET(1),68.71,275
SENDING PACKET(1),68.76,276
LOOP(Q16),68.76,12
PACKET CHECK(1),68.78,30
LOOP(Q16),68.78,13
SENDING PACKET(1),68.78,275
SENDING ACK(1),68.79,7
PACKET CHECK(1),68.79,29
SENDING ACK(0),68.81,19
PACKET CHECK(0),68.81,21
SENDING ACK(0),68.91,20
PACKET CHECK(0),68.91,20
IDLE(1),68.95,14
ACK CHECK(0),68.95,4
ACK CHECK(1),69.0,95
LOOP(Q18),69.0,1
SENDING ACK(1),69.0,6
ACK CHECK(1),69.07,96
LOOP(Q18),69.07,2
SENDING ACK(1),69.07,5
SENDING PACKET(0),69.1,243
LOOP(Q13),69.1,3
ACK CHECK(1),69.12,97
LOOP(Q18),69.12,3
SENDING ACK(1),69.12,4
SENDING PACKET(0),69.19,244
LOOP(Q13),69.19,2
SENDING ACK(0),69.2,21
PACKET CHECK(0),69.2,19
SENDING PACKET(1),69.26,276
IDLE(1),69.26,13
SENDING ACK(1),69.28,5
PACKET CHECK(1),69.28,28
SENDING PACKET(1),69.32,277
IDLE(1),69.32,12
SENDING ACK(1),69.44,6
PACKET CHECK(1),69.44,27
SENDING PACKET(0),69.46,245
LOOP(Q11),69.46,19
SENDING ACK(0),69.51,22
PACKET CHECK(0),69.51,18
IDLE(0),69.54,5
ACK CHECK(1),69.63,98
LOOP(Q18),69.63,4
SENDING ACK(1),69.63,5
ACK CHECK(0),69.64,5
LOOP(Q13),69.64,3
SENDING ACK(0),69.64,21
SENDING PACKET(1),69.66,278
LOOP(Q16),69.66,12
ACK CHECK(0),69.69,6
LOOP(Q13),69.69,4
SENDING ACK(0),69.69,20
SENDING PACKET(1),69.7,279
LOOP(Q16),69.7,11
ACK CHECK(1),69.74,99
LOOP(Q18),69.74,5
SENDING ACK(1),69.74,4
SENDING ACK(0),69.82,21
PACKET CHECK(0),69.82,17
ACK CHECK(0),69.85,7
LOOP(Q13),69.85,5
SENDING ACK(0),69.85,20
PACKET CHECK(1),69.9,28
LOOP(Q16),69.9,12
SENDING PACKET(1),69.9,278
SENDING PACKET(1),69.91,279
IDLE(1),69.91,11
IDLE(1),69.93,12
ACK CHECK(0),69.93,6
PACKET CHECK(1),69.97,29
LOOP(Q16),69.97,13
SENDING PACKET(1),69.97,278
SENDING PACKET(1),70.0,279
SENDING PACKET(1),70.0,280
LOOP(Q18),70.0,4
SENDING ACK(1),70.04,5
PACKET CHECK(1),70.04,28
IDLE(0),70.05,6
SENDING PACKET(1),70.07,281
SENDING PACKET(1),70.07,282
LOOP(Q18),70.07,3
SENDING ACK(0),70.1,21
PACKET CHECK(0),70.1,16
ACK CHECK(1),70.1,100
LOOP(Q18),70.1,4
SENDING ACK(1),70.1,4
SENDING ACK(0),70.14,22
PACKET CHECK(0),70.14,15
PACKET CHECK(1),70.15,29
LOOP(Q16),70.15,14
SENDING PACKET(1),70.15,281
PACKET CHECK(1),70.16,30
LOOP(Q16),70.16,15
SENDING PACKET(1),70.16,280
IDLE(1),70.17,13
ACK CHECK(0),70.17,5
SENDING PACKET(1),70.19,281
SENDING PACKET(1),70.19,282
LOOP(Q18),70.19,3
PACKET CHECK(0),70.26,16
LOOP(Q11),70.26,20
SENDING PACKET(0),70.26,244
SENDING PACKET(1),70.27,283
LOOP(Q16),70.27,14
PACKET CHECK(1),70.3,31
LOOP(Q16),70.3,15
SENDING PACKET(1),70.3,282
IDLE(1),70.38,14
ACK CHECK(0),70.38,4
SENDING PACKET(0),70.41,245
IDLE(0),70.41,5
SENDING ACK(1),70.45,5
PACKET CHECK(1),70.45,30
SENDING PACKET(1),70.48,283
LOOP(Q16),70.48,14
ACK CHECK(1),70.5,101
LOOP(Q18),70.5,4
SENDING ACK(1),70.5,4
IDLE(0),70.51,6
ACK CHECK(1),70.55,102
LOOP(Q18),70.55,5
SENDING ACK(1),70.55,3
SENDING ACK(1),70.57,4
PACKET CHECK(1),70.57,29
PACKET CHECK(0),70.64,17
LOOP(Q11),70.64,21
SENDING PACKET(0),70.64,244
SENDING PACKET(0),70.71,245
LOOP(Q13),70.71,4
PACKET CHECK(0),70.72,18
LOOP(Q11),70.72,22
SENDING PACKET(0),70.72,244
SENDING ACK(0),70.79,23
PACKET CHECK(0),70.79,17
SENDING ACK(1),70.79,5
PACKET CHECK(1),70.79,28
PACKET CHECK(0),70.8,18
LOOP(Q11),70.8,23
SENDING PACKET(0),70.8,243
SENDING PACKET(0),70.8,244
LOOP(Q13),70.8,3
IDLE(1),70.86,15
ACK CHECK(0),70.86,3
SENDING ACK(1),70.96,6
PACKET CHECK(1),70.96,27
SENDING ACK(1),70.96,7
PACKET CHECK(1),70.96,26
PACKET CHECK(0),71.1,19
LOOP(Q11),71.1,24
SENDING PACKET(0),71.1,243
SENDING PACKET(1),71.16,284
LOOP(Q16),71.16,13
ACK CHECK(1),71.17,103
LOOP(Q18),71.17,6
SENDING ACK(1),71.17,6
PACKET CHECK(0),71.33,20
LOOP(Q11),71.33,25
SENDING PACKET(0),71.33,242
IDLE(1),71.34,16
ACK CHECK(0),71.34,2
SENDING PACKET(1),71.37,285
SENDING PACKET(1),71.37,286
LOOP(Q18),71.37,5
SENDING ACK(1),71.42,7
PACKET CHECK(1),71.42,25
IDLE(0),71.44,7
SENDING PACKET(0),71.45,243
LOOP(Q11),71.45,24
SENDING PACKET(1),71.46,287
IDLE(1),71.46,15
SENDING PACKET(1),71.5,288
LOOP(Q16),71.5,12
SENDING PACKET(0),71.6,244
IDLE(0),71.6,6
SENDING ACK(1),71.64,8
PACKET CHECK(1),71.64,24
ACK CHECK(1),71.65,104
LOOP(Q18),71.65,6
SENDING ACK(1),71.65,7
SENDING PACKET(1),71.66,289
LOOP(Q16),71.66,11
SENDING PACKET(0),71.68,245
LOOP(Q13),71.68,2
PACKET CHECK(1),71.73,25
LOOP(Q16),71.73,12
SENDING PACKET(1),71.73,288
SENDING ACK(0),71.73,24
PACKET CHECK(0),71.73,19
ACK CHECK(0),71.78,3
LOOP(Q13),71.78,3
SENDING ACK(0),71.78,23
ACK CHECK(1),71.8,105
LOOP(Q18),71.8,7
SENDING ACK(1),71.8,6
ACK CHECK(1),71.81,106
LOOP(Q18),71.81,8
SENDING ACK(1),71.81,5
SENDING PACKET(1),71.81,289
LOOP(Q16),71.81,11
SENDING PACKET(1),71.82,290
LOOP(Q16),71.82,10
IDLE(0),71.84,7
SENDING ACK(1),71.85,6
PACKET CHECK(1),71.85,24
SENDING PACKET(0),71.9,246
LOOP(Q13),71.9,2
PACKET CHECK(1),71.9,25
LOOP(Q16),71.9,11
SENDING PACKET(1),71.9,289
SENDING ACK(0),71.91,24
PACKET CHECK(0),71.91,18
SENDING ACK(0),71.94,25
PACKET CHECK(0),71.94,17
PACKET CHECK(1),71.99,26
LOOP(Q16),71.99,12
SENDING PACKET(1),71.99,288
IDLE(1),72.0,16
ACK CHECK(0),72.0,2
SENDING PACKET(1),72.05,289
SENDING PACKET(1),72.05,290
LOOP(Q18),72.05,7
SENDING PACKET(0),72.13,247
IDLE(0),72.13,6
SENDING PACKET(1),72.16,291
SENDING PACKET(1),72.16,292
LOOP(Q18),72.16,6
SENDING PACKET(0),72.18,248
LOOP(Q13),72.18,1
PACKET CHECK(0),72.26,18
LOOP(Q11),72.26,25
SENDING PACKET(0),72.26,247
ACK CHECK(0),72.35,3
LOOP(Q13),72.35,2
SENDING ACK(0),72.35,24
IDLE(1),72.35,17
ACK CHECK(0),72.35,2
SENDING PACKET(0),72.37,248
IDLE(0),72.37,5
SENDING PACKET(0),72.37,249
LOOP(Q13),72.37,1
PACKET CHECK(1),72.38,27
LOOP(Q16),72.38,13
SENDING PACKET(1),72.38,291
SENDING PACKET(0),72.44,250
LOOP(Q11),72.44,24
PACKET CHECK(0),72.47,19
LOOP(Q11),72.47,25
SENDING PACKET(0),72.47,249
SENDING PACKET(0),72.49,250
LOOP(Q11),72.49,24
IDLE(0),72.6,6
SENDING ACK(0),72.69,25
PACKET CHECK(0),72.69,18
ACK CHECK(1),72.76,107
LOOP(Q18),72.76,7
SENDING ACK(1),72.76,5
IDLE(1),72.81,18
ACK CHECK(0),72.81,1
ACK CHECK(1),72.83,108
LOOP(Q18),72.83,8
SENDING ACK(1),72.83,4
SENDING PACKET(1),72.92,292
SENDING PACKET(1),72.92,293
LOOP(Q18),72.92,7
SENDING PACKET(1),72.94,294
IDLE(1),72.94,17
SENDING PACKET(0),72.94,251
LOOP(Q13),72.94,0
PACKET CHECK(1),72.98,28
LOOP(Q16),72.98,14
SENDING PACKET(1),72.98,293
ACK CHECK(0),73.0,2
LOOP(Q13),73.0,1
SENDING ACK(0),73.0,24
ACK CHECK(1),73.06,109
LOOP(Q18),73.06,8
SENDING ACK(1),73.06,3
PACKET CHECK(1),73.14,29
LOOP(Q16),73.14,15
SENDING PACKET(1),73.14,292
SENDING PACKET(1),73.19,293
IDLE(1),73.19,16
IDLE(1),73.2,17
ACK CHECK(0),73.2,1
ACK CHECK(1),73.21,110
LOOP(Q18),73.21,9
SENDING ACK(1),73.21,2
SENDING PACKET(1),73.24,294
SENDING PACKET(1),73.24,295
LOOP(Q18),73.24,8
SENDING PACKET(0),73.29,252
LOOP(Q13),73.29,0
IDLE(1),73.3,18
ACK CHECK(0),73.3,0
ACK CHECK(1),73.31,111
LOOP(Q18),73.31,9
SENDING ACK(1),73.31,1
PACKET CHECK(0),73.33,19
LOOP(Q11),73.33,25
SENDING PACKET(0),73.33,251
SENDING PACKET(1),73.35,296
SENDING PACKET(1),73.35,297
LOOP(Q18),73.35,8
SENDING PACKET(0),73.36,252
IDLE(0),73.36,5
ACK CHECK(1),73.36,112
LOOP(Q18),73.36,9
SENDING ACK(1),73.36,0
PACKET CHECK(0),73.44,20
LOOP(Q11),73.44,26
SENDING PACKET(0),73.44,251
PACKET CHECK(0),73.45,21
LOOP(Q11),73.45,27
SENDING PACKET(0),73.45,250
SENDING PACKET(0),73.46,251
LOOP(Q11),73.46,26
PACKET CHECK(0),73.51,22
LOOP(Q11),73.51,27
SENDING PACKET(0),73.51,250
SENDING PACKET(1),73.52,298
SENDING PACKET(1),73.52,299
LOOP(Q18),73.52,8
SENDING PACKET(1),73.53,300
IDLE(1),73.53,17
SENDING PACKET(0),73.59,251
IDLE(0),73.59,4
IDLE(0),73.59,5
ACK CHECK(0),73.6,1
LOOP(Q13),73.6,1
SENDING ACK(0),73.6,23
SENDING PACKET(0),73.69,252
LOOP(Q13),73.69,0
SENDING PACKET(0),73.77,253
LOOP(Q11),73.77,26
SENDING PACKET(1),73.84,301
IDLE(1),73.84,16
SENDING PACKET(0),73.84,254
LOOP(Q11),73.84,25
ACK CHECK(0),73.84,2
LOOP(Q13),73.84,1
SENDING ACK(0),73.84,22
SENDING ACK(0),73.91,23
PACKET CHECK(0),73.91,21
PACKET CHECK(0),73.98,22
LOOP(Q11),73.98,26
SENDING PACKET(0),73.98,253
SENDING ACK(1),74.04,1
PACKET CHECK(1),74.04,28
SENDING PACKET(1),74.08,302
SENDING PACKET(1),74.08,303
LOOP(Q18),74.08,7
ACK CHECK(0),74.24,3
LOOP(Q13),74.24,2
SENDING ACK(0),74.24,22
SENDING PACKET(1),74.25,304
SENDING PACKET(1),74.25,305
LOOP(Q18),74.25,6
SENDING PACKET(1),74.37,306
LOOP(Q16),74.37,14
SENDING ACK(1),74.4,2
PACKET CHECK(1),74.4,27
ACK CHECK(0),74.43,4
LOOP(Q13),74.43,3
SENDING ACK(0),74.43,21
PACKET CHECK(1),74.47,28
LOOP(Q16),74.47,15
SENDING PACKET(1),74.47,305
IDLE(1),74.57,17
ACK CHECK(0),74.57,3
ACK CHECK(1),74.67,113
LOOP(Q18),74.67,7
SENDING ACK(1),74.67,1
ACK CHECK(0),74.72,4
LOOP(Q13),74.72,4
SENDING ACK(0),74.72,20
ACK CHECK(0),74.74,5
LOOP(Q13),74.74,5
SENDING ACK(0),74.74,19
PACKET CHECK(0),74.75,23
LOOP(Q11),74.75,27
SENDING PACKET(0),74.75,252
SENDING ACK(0),74.76,20
PACKET CHECK(0),74.76,22
PACKET CHECK(0),74.78,23
LOOP(Q11),74.78,28
SENDING PACKET(0),74.78,251
SENDING PACKET(1),74.91,306
IDLE(1),74.91,16
SENDING PACKET(1),74.93,307
IDLE(1),74.93,15
SENDING ACK(0),74.95,21
PACKET CHECK(0),74.95,22
SENDING PACKET(0),75.0,252
LOOP(Q13),75.0,4
PACKET CHECK(1),75.07,29
LOOP(Q16),75.07,16
SENDING PACKET(1),75.07,306
PACKET CHECK(1),75.08,30
LOOP(Q16),75.08,17
SENDING PACKET(1),75.08,305
IDLE(0),75.11,6
SENDING PACKET(1),75.11,306
IDLE(1),75.11,14
SENDING ACK(1),75.28,2
PACKET CHECK(1),75.28,29
SENDING PACKET(1),75.33,307
LOOP(Q16),75.33,16
SENDING PACKET(0),75.38,253
LOOP(Q13),75.38,3
SENDING PACKET(0),75.38,254
LOOP(Q11),75.38,27
SENDING PACKET(0),75.4,255
LOOP(Q11),75.4,26
SENDING PACKET(0),75.51,256
IDLE(0),75.51,5
SENDING PACKET(0),75.54,257
IDLE(0),75.54,4
SENDING PACKET(0),75.59,258
LOOP(Q13),75.59,2
SENDING PACKET(1),75.64,308
IDLE(1),75.64,13
SENDING PACKET(1),75.69,309
IDLE(1),75.69,12
PACKET CHECK(0),75.78,23
LOOP(Q11),75.78,27
SENDING PACKET(0),75.78,257
SENDING PACKET(1),75.83,310
IDLE(1),75.83,11
SENDING ACK(1),75.89,3
PACKET CHECK(1),75.89,28
ACK CHECK(0),75.95,6
LOOP(Q13),75.95,3
SENDING ACK(0),75.95,20
SENDING PACKET(0),75.97,258
LOOP(Q13),75.97,2
SENDING PACKET(0),76.0,259
LOOP(Q13),76.0,1
SENDING PACKET(1),76.02,311
IDLE(1),76.02,10
ACK CHECK(0),76.05,7
LOOP(Q13),76.05,2
SENDING ACK(0),76.05,19
SENDING ACK(1),76.06,4
PACKET CHECK(1),76.06,27
PACKET CHECK(0),76.09,24
LOOP(Q11),76.09,28
SENDING PACKET(0),76.09,258
SENDING ACK(1),76.2,5
PACKET CHECK(1),76.2,26
PACKET CHECK(1),76.22,27
LOOP(Q16),76.22,17
SENDING PACKET(1),76.22,310
SENDING PACKET(0),76.24,259
LOOP(Q13),76.24,1
PACKET CHECK(0),76.26,25
LOOP(Q11),76.26,29
SENDING PACKET(0),76.26,258
PACKET CHECK(0),76.33,26
LOOP(Q11),76.33,30
SENDING PACKET(0),76.33,257
ACK CHECK(0),76.34,8
LOOP(Q13),76.34,2
SENDING ACK(0),76.34,18
IDLE(1),76.36,11
ACK CHECK(0),76.36,7
IDLE(0),76.4,5
IDLE(1),76.49,12
ACK CHECK(0),76.49,6
SENDING PACKET(0),76.53,258
LOOP(Q13),76.53,1
ACK CHECK(0),76.58,7
LOOP(Q13),76.58,2
SENDING ACK(0),76.58,17
SENDING PACKET(1),76.59,311
IDLE(1),76.59,11
SENDING ACK(0),76.64,18
PACKET CHECK(0),76.64,25
SENDING PACKET(1),76.71,312
SENDING PACKET(1),76.71,313
LOOP(Q18),76.71,6
SENDING PACKET(1),76.72,314
LOOP(Q16),76.72,16
SENDING PACKET(0),76.73,259
IDLE(0),76.73,4
SENDING PACKET(1),76.75,315
SENDING PACKET(1),76.75,316
LOOP(Q18),76.75,5
SENDING PACKET(0),76.77,260
LOOP(Q11),76.77,29
SENDING ACK(0),76.77,19
PACKET CHECK(0),76.77,24
SENDING PACKET(1),76.77,317
IDLE(1),76.77,10
IDLE(0),76.85,5
SENDING ACK(0),76.87,20
PACKET CHECK(0),76.87,23
PACKET CHECK(0),76.91,24
LOOP(Q11),76.91,30
SENDING PACKET(0),76.91,259
SENDING ACK(1),76.98,6
PACKET CHECK(1),76.98,26
SENDING ACK(1),76.98,7
PACKET CHECK(1),76.98,25
SENDING PACKET(0),76.99,260
LOOP(Q11),76.99,29
SENDING ACK(0),77.04,21
PACKET CHECK(0),77.04,23
IDLE(0),77.05,6
SENDING PACKET(1),77.07,318
IDLE(1),77.07,9
SENDING ACK(0),77.13,22
PACKET CHECK(0),77.13,22
ACK CHECK(1),77.19,114
LOOP(Q18),77.19,6
SENDING ACK(1),77.19,6
SENDING ACK(0),77.25,23
PACKET CHECK(0),77.25,21
PACKET CHECK(1),77.28,26
LOOP(Q16),77.28,17
SENDING PACKET(1),77.28,317
SENDING PACKET(1),77.32,318
LOOP(Q16),77.32,16
ACK CHECK(1),77.41,115
LOOP(Q18),77.41,7
SENDING ACK(1),77.41,5
PACKET CHECK(1),77.41,27
LOOP(Q16),77.41,17
SENDING PACKET(1),77.41,317
ACK CHECK(0),77.44,8
LOOP(Q13),77.44,3
SENDING ACK(0),77.44,22
IDLE(0),77.49,7
SENDING PACKET(0),77.53,261
LOOP(Q13),77.53,2
PACKET CHECK(1),77.53,28
LOOP(Q16),77.53,18
SENDING PACKET(1),77.53,316
PACKET CHECK(1),77.54,29
LOOP(Q16),77.54,19
SENDING PACKET(1),77.54,315
SENDING ACK(0),77.57,23
PACKET CHECK(0),77.57,20
PACKET CHECK(1),77.58,30
LOOP(Q16),77.58,20
SENDING PACKET(1),77.58,314
ACK CHECK(1),77.59,116
LOOP(Q18),77.59,8
SENDING ACK(1),77.59,4
IDLE(1),77.6,10
ACK CHECK(0),77.6,7
SENDING PACKET(1),77.63,315
IDLE(1),77.63,9
SENDING PACKET(0),77.66,262
LOOP(Q11),77.66,28
SENDING PACKET(1),77.68,316
LOOP(Q16),77.68,19
SENDING PACKET(1),77.79,317
IDLE(1),77.79,8
SENDING PACKET(0),77.81,263
IDLE(0),77.81,6
PACKET CHECK(0),77.84,21
LOOP(Q11),77.84,29
SENDING PACKET(0),77.84,262
SENDING PACKET(0),77.88,263
IDLE(0),77.88,5
ACK CHECK(0),77.9,8
LOOP(Q13),77.9,3
